;cluster;functions;complexity;ncloc;duplicated_lines;count
src/main/java/net/sf/jabref/exporter/BibDatabaseWriter.java;2;0.07638888888888896;29.916666666666664;361.5;0.0;36.0
src/main/java/net/sf/jabref/collab/StringChange.java;1;0.0;0.0;9.73936899862826;0.0;27.0
src/main/java/net/sf/jabref/collab/GroupChange.java;1;0.0;0.22633136094674564;2.1908284023668654;0.0;26.0
src/main/java/net/sf/jabref/gui/FindUnlinkedFilesDialog.java;2;0.21913805697589514;0.4092403214024834;324.9768078889701;0.0;74.0
src/main/java/net/sf/jabref/JabRefGUI.java;1;0.24000000000000005;0.5599999999999999;25.200000000000003;0.0;5.0
src/main/java/net/sf/jabref/exporter/FieldFormatterCleanups.java;4;10.92036011080332;94.50138504155126;1279.6011080332405;0.0;38.0
src/main/java/net/sf/jabref/gui/FileListTableModel.java;4;1.689986282578874;196.21673525377236;1269.2098765432102;375.5829903978053;27.0
src/main/java/net/sf/jabref/collab/StringNameChange.java;1;0.0;0.0;9.555555555555554;0.0;24.0
src/main/java/net/sf/jabref/logic/journals/JournalAbbreviationLoader.java;2;10.224852071005916;14.461538461538462;427.715976331361;0.0;13.0
src/main/java/net/sf/jabref/collab/StringAddChange.java;1;0.0;0.0;17.693786982248515;0.0;26.0
src/main/java/net/sf/jabref/collab/InfoPane.java;1;0.0;0.0;0.1875;0.0;4.0
src/main/java/net/sf/jabref/logic/util/strings/StringUtil.java;12;20.851570247933882;1059.9880991735538;5813.813553719008;19.489586776859493;55.0
src/main/java/net/sf/jabref/logic/groups/KeywordGroup.java;8;10.643274853801168;124.00984918436441;2078.7940904893812;96.25115420129264;57.0
src/main/java/net/sf/jabref/pdfimport/ImportDialog.java;2;0.15419501133786848;6.412698412698413;392.530612244898;243.9909297052153;21.0
src/main/java/net/sf/jabref/importer/ImportFormatReader.java;8;12.4052734375;272.376708984375;2240.501708984375;0.0;64.0
src/main/java/net/sf/jabref/external/AutoSetLinks.java;1;0.0;0.5;3.5;0.0;4.0
src/main/java/net/sf/jabref/collab/EntryChange.java;1;0.0;0.3305785123966943;27.797979797979796;0.0;33.0
src/main/java/net/sf/jabref/importer/fetcher/ISBNtoBibTeXFetcher.java;1;0.36385255648038073;0.8085612366230684;8.753864447086798;133.91200951248507;29.0
src/main/java/net/sf/jabref/collab/StringRemoveChange.java;1;0.0;0.0;8.175619834710748;0.0;22.0
src/main/java/net/sf/jabref/collab/PreambleChange.java;1;0.0;0.0;0.9480968858131485;0.0;17.0
src/main/java/net/sf/jabref/logic/util/date/TimeStamp.java;1;0.888888888888889;2.0;80.22222222222221;0.0;3.0
src/main/java/net/sf/jabref/Defaults.java;1;0.0;0.0;0.0;0.0;1.0
src/main/java/net/sf/jabref/importer/fileformat/FreeCiteImporter.java;1;0.41103299080584105;0.41103299080584105;29.825851811790155;0.0;43.0
src/main/java/net/sf/jabref/specialfields/SpecialField.java;1;0.3305785123966942;12.694214876033056;36.776859504132226;0.0;11.0
src/main/java/net/sf/jabref/specialfields/Quality.java;1;0.05246913580246914;0.05246913580246914;2.8765432098765418;80.0;18.0
src/main/java/net/sf/jabref/logic/remote/RemotePreferences.java;1;0.0;0.0;0.0;0.0;3.0
src/main/java/net/sf/jabref/logic/util/date/EasyDateFormat.java;1;0.0;0.0;0.36;0.0;10.0
src/main/java/net/sf/jabref/importer/fetcher/ACMPortalFetcher.java;3;7.339600000000007;19.14559999999998;740.7636000000001;890.5599999999997;50.0
src/main/java/net/sf/jabref/logic/util/io/FileUtil.java;5;3.598024691358024;83.71555555555558;817.7777777777778;0.0;45.0
src/main/java/net/sf/jabref/model/entry/CustomEntryType.java;8;5.902456390174436;232.99679601281605;2650.3987184051257;20.28907084371662;53.0
src/main/java/net/sf/jabref/specialfields/Printed.java;1;0.04986149584487535;0.04986149584487535;3.4958448753462577;43.08033240997232;19.0
src/main/java/net/sf/jabref/specialfields/Relevance.java;1;0.05246913580246914;0.05246913580246914;2.3611111111111125;32.0;18.0
src/main/java/net/sf/jabref/exporter/ExportFormat.java;1;0.20408163265306128;0.4223240316534779;41.47188671386923;0.0;49.0
src/main/java/net/sf/jabref/logic/cleanup/FieldFormatterCleanup.java;2;10.214400000000008;37.19999999999999;404.72000000000014;0.0;25.0
src/main/java/net/sf/jabref/importer/fetcher/GoogleScholarFetcher.java;1;1.0646913580246917;5.3599999999999985;33.71654320987651;24.26469135802469;45.0
src/main/java/net/sf/jabref/logic/xmp/XMPSchemaBibtex.java;1;0.0;0.10275824770146026;14.255273120605727;0.0;43.0
src/main/java/net/sf/jabref/logic/layout/format/WrapFileLinks.java;1;0.0;3.5555555555555567;28.850321395775936;0.0;33.0
src/main/java/net/sf/jabref/logic/formatter/bibtexfields/HtmlToLatexFormatter.java;1;0.1875;0.1875;3.0;0.0;4.0
src/main/java/net/sf/jabref/logic/layout/format/FileLink.java;1;0.0;0.0;4.847499999999998;0.0;20.0
src/main/java/net/sf/jabref/sql/DBStrings.java;1;3.387755102040816;3.387755102040816;90.9795918367347;0.0;14.0
src/main/java/net/sf/jabref/logic/util/io/FileHistory.java;1;0.0;5.111111111111111;32.320987654320994;0.0;9.0
src/main/java/net/sf/jabref/logic/preferences/LastFocusedTabPreferences.java;1;0.0;0.0;0.0;0.0;2.0
src/main/java/net/sf/jabref/logic/util/VersionPreferences.java;1;0.0;0.0;0.0;0.0;1.0
src/main/java/net/sf/jabref/importer/OpenDatabaseAction.java;1;3.75316990701606;15.29308054582781;231.68023185605614;0.0;91.0
src/main/java/net/sf/jabref/gui/PreviewPanel.java;1;2.1928166351606833;11.876496534341518;180.1134215500946;0.0;69.0
src/main/java/net/sf/jabref/gui/FetcherPreviewDialog.java;1;0.0;0.0;82.61094674556213;46.013313609467474;26.0
src/main/java/net/sf/jabref/logic/groups/GroupTreeNode.java;9;35.719135802469125;179.24305555555554;3017.608024691358;0.0;36.0
src/main/java/net/sf/jabref/logic/bibtex/BibEntryWriter.java;9;2.40058131853613;286.6304663760073;3124.8619368476698;281.7862333201204;87.0
src/main/java/net/sf/jabref/JabRefExecutorService.java;1;0.05859375;0.05859375;12.875;0.0;16.0
src/main/java/net/sf/jabref/collab/MetaDataChange.java;1;1.8367346938775508;1.8367346938775508;25.904761904761905;0.0;21.0
src/main/java/net/sf/jabref/logic/labelpattern/AbstractLabelPattern.java;1;7.1833910034602075;26.79584775086505;227.04498269896197;0.0;17.0
src/main/java/net/sf/jabref/gui/undo/UndoableInsertString.java;1;0.0;0.0;13.280276816608998;0.0;17.0
src/main/java/net/sf/jabref/importer/DatabaseFileLookup.java;1;0.02324263038548752;10.646258503401368;109.60997732426308;0.0;42.0
src/main/java/net/sf/jabref/gui/undo/UndoableInsertEntry.java;1;0.0;0.0;0.56;2.1599999999999997;15.0
src/main/java/net/sf/jabref/logic/CustomEntryTypesManager.java;1;0.5605536332179931;1.5224913494809689;156.69896193771626;0.0;17.0
src/main/java/net/sf/jabref/gui/FileListEntry.java;1;1.8024691358024694;1.333333333333333;12.54320987654321;0.0;9.0
src/main/java/net/sf/jabref/logic/labelpattern/GlobalLabelPattern.java;1;0.0;1.0;11.222222222222221;0.0;6.0
src/main/java/net/sf/jabref/cli/ArgumentProcessor.java;1;0.0;0.22222222222222224;6.805555555555555;0.0;6.0
src/main/java/net/sf/jabref/model/entry/BibEntry.java;9;33.68010733705248;267.96624532165765;3238.78963350046;225.74281477296802;119.0
src/main/java/net/sf/jabref/gui/desktop/JabRefDesktop.java;20;19.77144891420437;544.7789248843001;10913.12210751156;359.84336062655774;53.0
src/main/java/net/sf/jabref/logic/groups/SearchGroup.java;2;0.6521739130434783;38.15737240075614;481.5406427221177;70.03071833648393;46.0
src/main/java/net/sf/jabref/exporter/SaveSession.java;1;0.6778670562454346;4.346238130021914;34.24835646457267;0.0;37.0
src/main/java/net/sf/jabref/importer/fetcher/DOItoBibTeXFetcher.java;1;0.5159545700378583;0.9421308815575986;21.113034072471617;68.89453758788532;43.0
src/main/java/net/sf/jabref/logic/layout/format/NameFormatter.java;1;0.16493055555555558;1.484375;82.109375;0.0;24.0
src/main/java/net/sf/jabref/importer/fetcher/DiVAtoBibTeXFetcher.java;1;0.3186682520808562;0.3186682520808562;22.230677764565996;133.88109393579063;29.0
src/main/java/net/sf/jabref/importer/fileformat/BibtexImporter.java;1;0.9550173010380623;10.207612456747407;263.7716262975778;0.0;17.0
src/main/java/net/sf/jabref/logic/TypedBibEntry.java;1;4.0;13.840000000000002;263.29;0.0;10.0
src/main/java/net/sf/jabref/sql/DatabaseUtil.java;1;0.16;0.06222222222222221;25.2;0.0;15.0
src/main/java/net/sf/jabref/logic/cleanup/UpgradePdfPsToFileCleanup.java;1;0.5555555555555556;5.0;249.88888888888886;0.0;6.0
src/main/java/net/sf/jabref/logic/bibtex/FieldContentParser.java;5;0.31550068587105606;203.5089163237312;552.331961591221;0.0;27.0
src/main/java/net/sf/jabref/gui/worker/AbstractWorker.java;1;0.0;0.0;0.12244897959183668;0.0;7.0
src/main/java/net/sf/jabref/logic/util/OS.java;1;0.8788927335640142;7.3079584775086515;109.23183391003464;0.0;17.0
src/main/java/net/sf/jabref/logic/layout/format/LatexToUnicodeFormatter.java;10;1.7487244897959187;2.775510204081632;7173.285714285714;376.43239795918373;28.0
src/main/java/net/sf/jabref/gui/EntryTypeDialog.java;1;2.531775018261505;2.6574141709276833;117.27684441197955;0.0;37.0
src/main/java/net/sf/jabref/importer/fetcher/CrossrefFetcherEvaluator.java;1;0.0;0.0;0.0;0.0;1.0
src/main/java/net/sf/jabref/gui/undo/UndoableFieldChange.java;1;0.23765432098765435;0.23765432098765435;14.728395061728396;2.4320987654320985;18.0
src/main/java/net/sf/jabref/gui/undo/UndoableStringChange.java;1;0.0;0.0;5.107438016528925;0.0;11.0
src/main/java/net/sf/jabref/gui/entryeditor/EntryEditorTabList.java;1;0.0;0.0;0.4691358024691358;0.0;9.0
src/main/java/net/sf/jabref/collab/Change.java;1;0.234375;0.234375;3.609375;0.0;16.0
src/main/java/net/sf/jabref/JabRefException.java;1;0.0;0.0;0.0;0.0;2.0
src/main/java/net/sf/jabref/model/database/BibDatabaseMode.java;1;4.0;10.240000000000002;105.75999999999999;0.0;5.0
src/main/java/net/sf/jabref/logic/cleanup/FileLinksCleanup.java;1;0.1388888888888889;1.25;97.0;0.0;6.0
src/main/java/net/sf/jabref/importer/EntryFromExternalFileCreator.java;1;0.0;0.0;0.234375;0.0;8.0
src/main/java/net/sf/jabref/importer/fetcher/EntryFetcher.java;1;0.12244897959183673;0.0;0.20408163265306117;0.0;7.0
src/main/java/net/sf/jabref/gui/desktop/os/NativeDesktop.java;1;0.25;0.0;0.25;0.0;2.0
src/main/java/net/sf/jabref/importer/fileformat/BibtexParser.java;3;11.817708333333337;71.59678819444446;376.55319251543216;841.4744888117289;144.0
src/main/java/net/sf/jabref/logic/layout/LayoutEntry.java;9;0.8495867768595042;502.58181818181816;3330.6988429752064;79.09289256198348;55.0
src/main/java/net/sf/jabref/gui/maintable/MainTable.java;5;9.307476051645146;19.60599750104124;784.2262598917115;0.0;98.0
src/main/java/net/sf/jabref/logic/integrity/IntegrityCheck.java;13;22.297172912557524;180.3563445101907;4731.835634451019;238.8639053254438;39.0
src/main/java/net/sf/jabref/gui/groups/GroupTreeNodeViewModel.java;10;121.06574394463664;543.8961937716261;6773.051903114186;0.0;17.0
src/main/java/net/sf/jabref/importer/fetcher/OAI2Fetcher.java;1;0.37303785780240034;0.5029239766081876;12.386580486303478;0.0;57.0
src/main/java/net/sf/jabref/importer/fetcher/MedlineFetcher.java;1;0.2880859375;0.4375;26.359375;71.9677734375;32.0
